frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,6139,6139,9812,14226,16937,21166,24063,27366,29164,32982,34966,37299,39438,42044,44506,47618,50781,53753,57271,57271
1,683,31285,26248,22534,18640,13123,9629,6802,5891,4689,4480,4942,5354,5770,6378,6810,6613,6374,7033,7033
2,28142,1269,4839,9805,24782,26654,26491,25901,23904,19530,17256,18815,20362,22260,24252,21601,23031,20585,22205,22205
3,543,616,2013,3131,5119,6108,6463,7061,6960,7181,7274,7778,8629,9375,9807,9810,10707,10666,11494,11494
4,18210,23489,37178,44708,48729,58307,59956,67514,73165,85070,89314,92913,99129,103576,108502,118124,126632,141648,139071,139071
5,841,1720,2227,2640,3296,3803,4435,4656,5220,5071,5501,6118,6662,7088,7022,7648,7624,7707,8265,8945
6,1882,3723,4391,5237,8175,8271,8954,9387,10296,10076,10796,11994,12823,13928,13619,15084,14899,14839,16081,17567
7,1293,2720,3325,4291,6697,6610,7580,8018,8726,8768,9477,10476,11192,12188,11851,13268,13051,12729,14223,15292
8,17224,64412,74183,93200,123727,125901,125243,131219,144609,137549,135424,151497,159375,153398,151744,160603,163389,160192,174249,174249
9,1136,1759,1903,2067,2243,2221,2546,2983,3291,4065,5071,4924,5408,6166,7086,7776,8202,9021,8931,9671
10,3064,4099,4398,4716,5062,5062,5867,6683,7255,8953,11239,11214,12201,14092,17304,18486,21865,22120,24136,24136
11,2077,2680,3254,3467,3817,3807,4413,4994,5491,6805,8810,8877,9511,11290,13334,14685,17547,17432,19112,19112
12,23747,41049,42081,43548,48788,48274,55090,66788,66600,84644,105095,106216,114332,122655,147138,148857,170844,171206,168980,168980
13,1303,1985,2122,2834,3018,5921,8191,8308,9369,9756,9599,10411,11136,12364,11328,12547,12508,13528,15859,17201
14,2997,4046,4270,5755,6295,11450,16697,16471,19965,19503,20765,22970,22283,25014,22072,27796,24612,34745,35115,37284
15,2246,2693,3274,4210,4529,8033,11167,11285,13253,13121,13946,15191,15008,16457,15012,18096,16566,20970,21624,23024
16,19922,32945,36932,53726,59455,121598,147726,148748,164377,164963,175491,188031,185580,184111,185714,200295,185255,219034,222255,267869
17,1258,1868,2658,3781,4337,2394,2541,2543,2725,3647,3944,4113,5171,6417,6900,7473,9258,7968,9458,6941
18,2988,4061,5855,8727,10254,5139,5520,5553,5977,8160,8716,9495,11821,15192,16578,18098,23521,19495,23393,16618
19,2249,2858,4572,6270,7358,3802,4180,4118,4436,5866,6352,6830,8381,10613,11574,12968,16474,13915,16331,11640
20,16041,27683,34015,50585,55271,26326,29671,29786,29737,40948,46620,45472,58504,69158,75326,81643,99696,81084,98263,76482
21,1610,2049,4818,5320,6619,6416,9927,13500,13764,17604,19217,19477,24083,28899,31358,33450,33401,33945,41442,30883
22,3656,4146,10088,10664,13795,14460,19044,19232,19385,24164,26398,26466,32361,37700,40018,44343,52663,43942,51758,40365
23,2563,2785,7670,8172,10536,10300,13691,13822,13854,16863,18716,18658,22293,25761,27135,28735,33305,28230,33164,26400
24,13664,18113,52534,71496,82781,84177,99351,98196,99312,113180,112437,114366,134742,171282,190134,189850,255169,188335,249893,187765
25,1628,2060,2856,2888,3701,5010,5486,7284,8258,8923,11434,13408,12154,9666,8904,10558,6594,14453,9132,17581
26,4185,4760,6675,6646,8256,11105,11805,15645,19137,20114,26169,32917,28189,21876,20115,24025,14137,35349,20569,47585
27,2835,2943,4492,4544,5515,7283,7702,10207,11965,12610,15482,18588,16916,13558,12897,14444,8870,20091,12545,25224
28,9422,23655,46405,45145,55412,79866,87022,101203,123786,119389,140936,173235,152861,130771,122631,143669,97231,175535,122619,270854
29,1523,1927,2859,4988,5900,5102,5905,6430,5930,8286,7495,5955,9519,14555,17305,15593,15913,15609,25061,8413
30,4376,4862,6941,12039,14217,12145,14031,14883,14090,19183,17429,14266,22260,39863,40223,41615,36468,37723,43699,19227
31,2800,3154,4615,8459,9892,8484,9766,10377,9530,13548,12601,9740,15476,26414,25553,25324,22693,24238,27220,13492
32,12138,25608,42781,84334,93302,82561,93990,99812,92728,114987,106449,91709,125918,219590,219506,219246,167170,202739,219910,121613
33,1404,1746,3024,2322,2485,4443,4775,5563,7975,7980,10117,13361,12321,4643,5737,6878,12947,11301,10208,23730
34,4102,4414,7217,5667,6093,10897,11504,13720,18870,19006,23879,32242,27688,10773,13934,16009,30808,25289,22948,43215
35,2961,3292,5426,4118,4462,7874,8612,10445,14231,14339,17717,23122,20845,8044,10247,11843,22652,18751,17695,29158
36,14621,28655,50387,34943,39126,73129,82152,92866,120969,115005,137992,167255,147089,71319,92092,96403,166928,139572,139778,223377
37,1678,2530,3179,4442,7515,5518,6347,6731,5914,8020,7238,6332,9945,19139,18637,22991,13630,19877,22055,11981
