frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,14815,19365,26622,28880,33062,35827,40613,49130,53234,59425,59505,65770,74119,74119,82449,99275,97822,113718,114993,132554
1,10177,18006,24875,32200,40388,51535,52786,62509,72710,80489,82468,89686,100747,105225,109932,120478,124671,127624,135326,144693
2,10243,14909,24046,31419,42043,48628,54360,59709,69309,81214,81035,89630,97690,107703,126267,127413,128736,147575,168822,170394
3,10134,12790,22948,30547,39082,43373,51979,57246,61967,67594,78085,85749,91660,93151,92918,104655,117364,117364,116938,118340
4,10208,13977,22643,30251,36405,43289,52322,57501,63446,69678,79749,88434,98837,112531,114044,132781,132796,151365,153358,177702
5,10238,13999,20115,27678,35754,42677,47297,55875,61672,67604,76410,83005,83005,89531,92768,89862,102143,101123,115014,112837
6,10225,13380,22135,27878,35981,42922,51580,56588,62462,75665,77564,84870,92992,93293,106145,122679,123281,139774,139774,160344
7,10241,13867,19921,27525,35841,42588,46803,55731,62226,67666,75745,83852,90901,102610,103231,102905,116329,115792,129960,127922
8,10325,13927,20443,27717,35984,43044,47908,56823,69032,69032,77573,86996,98649,100306,112623,129589,132102,149787,149556,173040
9,10152,13771,21831,27468,35006,41929,47494,55374,60568,66398,73949,81353,88905,88905,92688,99583,101087,99583,110713,109701
10,10093,14166,19885,27308,34554,41663,50820,55278,60556,74246,75398,82379,90189,102970,117350,117075,134748,134748,153170,153982
11,9995,14076,21484,27059,34062,40870,49272,54315,60089,71576,74251,79700,86493,88311,99459,108708,109114,110405,109066,120738
12,9992,13473,21374,27236,34669,41341,49476,60024,66426,73703,83243,91974,91974,105772,121612,122046,139447,142790,163953,165870
13,9925,13919,20936,29051,33851,40442,48298,53064,63442,69951,71236,77816,84653,86302,93405,93619,93812,108471,105204,105204
