frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,22216,26708,30013,41417,45816,50860,58306,64966,70707,76875,86510,95599,96661,107156,119002,121372,134823,136787,151002,153503
1,21177,21177,21389,21981,27354,32610,37051,47328,52357,57233,62731,62731,69453,74180,80907,81649,87897,88197,98594,98715
2,21237,21237,21121,21742,23648,32169,36369,45114,50486,51737,62343,62936,68367,73614,81358,81939,81405,89495,99203,99765
3,21133,21133,21133,21455,25457,31291,36666,43573,44732,56211,61363,62261,69011,73154,73006,81498,81586,90488,98124,100801
4,21216,21216,21216,21302,28221,31533,36371,38798,50345,50789,55490,63221,69369,73982,81913,83053,84984,93206,100136,103441
5,21276,21276,21276,21267,24498,31321,36798,43833,44179,50754,55552,62589,68565,68565,73229,82487,85446,92147,88163,102070
6,21318,21318,21318,21318,25588,31579,36441,39191,49978,51455,56249,63128,68417,69473,81387,82980,92803,92864,99512,102890
7,21288,21288,21288,21288,28455,30944,36337,44295,44634,51678,56509,62574,68860,70196,81070,83187,90899,92958,99113,102826
8,21370,21370,21370,21370,24260,31744,36786,39035,50154,57193,57212,63404,68835,75147,74329,84201,91506,94239,101237,104814
9,21275,21275,21275,21275,25482,31031,36478,44243,43796,50154,56633,62604,68017,70419,73630,82935,83508,92868,99291,103204
10,21510,21510,21510,21510,28789,31630,36681,38755,49493,50891,56939,62947,68705,75040,81468,83283,85949,93324,98729,103357
11,21376,21376,21376,21376,23794,31257,36579,44620,44312,51428,56961,62650,68222,74584,73886,83380,92251,93399,98617,103614
12,21566,21566,21566,21566,25288,31325,36784,38932,45700,51748,57223,63282,68285,75235,82657,84045,91904,94871,100481,104775
13,21364,21364,21364,21364,25621,31088,35881,44342,45506,51403,56841,62470,67203,69384,73619,82727,83574,92492,98306,103046
14,21509,21509,21509,21509,28658,31234,36498,39247,50392,56445,56594,62492,67420,74087,81186,82747,85548,92907,98161,103271
15,21321,21321,21321,21321,24596,30881,36381,44062,44544,50099,61741,62048,66903,73581,80064,82188,91222,92710,97498,102654
16,21348,21348,21348,21348,25492,31449,36416,39120,49892,50593,61063,62192,67689,73615,80672,83099,90582,93589,98530,103711
17,21049,21049,21049,21049,28095,31128,35821,43532,44004,50480,54060,61191,67132,72258,71761,81684,87692,91546,95827,101005
18,21149,21149,21149,21149,24256,31045,36359,42443,49113,55297,59944,61258,66823,72361,78827,82063,87722,98718,95977,108049
19,20873,20873,20873,20873,25205,30849,36020,42091,43766,49139,58271,60505,65778,71641,77777,86393,87049,96466,96107,106332
20,20882,20882,20882,20882,28405,30941,39843,42049,49316,55206,58506,66300,66300,71684,78566,86092,88839,96663,97655,106262
21,20629,20629,20629,20629,26675,31220,34165,41234,43212,49020,56984,65100,65606,70946,76274,83035,86209,86380,94722,102612
22,20641,20641,20641,20641,26189,31006,35713,41558,48619,53975,57124,63669,69894,71643,76256,82719,86317,94968,102510,103347
23,20540,20540,20540,20540,26048,30823,38569,41132,47492,52801,56130,63643,69256,71196,75126,82015,85924,92954,100288,101928
24,20729,20729,20729,20729,26009,31522,38000,41398,47496,53047,56745,63295,68900,76891,76345,83516,88009,94153,101400,103557
25,20351,20351,20351,20351,25655,30431,33298,41215,46316,52117,56119,62013,67447,70020,75629,81918,91780,91780,98442,100535
26,20122,20122,20122,20122,25617,30856,38201,40935,46368,51998,56517,62361,67410,74983,80971,82023,91823,93082,98637,102306
27,20135,20135,20135,20135,25861,31411,36938,41024,46149,51281,55984,61655,67254,73845,78994,82275,90235,92136,97456,100668
28,20031,20031,20031,20031,25701,31235,36969,41468,46580,51615,56838,62265,67170,74421,80174,83457,90255,93114,99200,111017
29,19930,19930,19930,19930,25889,33133,32638,40876,46324,50998,56043,61364,65899,68321,78186,81507,87807,91897,96739,106977
30,19814,19814,19814,19814,25911,29752,37941,41311,46418,51383,60667,61538,66492,73724,78487,88658,88081,98373,97151,107147
31,19816,19816,19816,19816,25914,30132,37261,41143,46535,51209,55106,61568,66267,73397,77720,80217,88270,90536,96845,105703
32,19815,19815,19815,19950,26121,33984,37234,41952,46743,51684,60424,62232,66778,73743,78687,88052,88924,97988,98360,107681
33,19747,19747,19747,19874,25816,31864,36113,41253,46431,51063,54629,61679,66118,72843,77291,78888,87585,90346,97144,105086
34,19836,19836,19836,20120,25948,32108,36462,41661,46525,51781,60130,61887,67430,72810,78093,87048,88509,96830,105589,105516
35,19745,19745,19745,20378,26422,28744,36857,41487,46678,51496,54689,61801,67193,72985,77130,85661,87868,95715,95884,103558
36,19936,19936,19936,20711,26009,30581,36689,41735,51100,51877,60178,62605,68181,73519,78595,86868,89254,97001,106551,105175
37,19945,19945,19945,20706,25773,33315,36100,41499,44895,51339,54188,61259,67008,72692,76933,76933,87436,94068,94549,103029
38,19793,19793,19793,20612,26445,31990,36312,45245,45963,51783,60120,65273,67205,72956,77624,85911,88432,94694,95748,104117
39,19699,19699,19699,20616,25722,28903,36434,39882,45851,51339,54295,64877,66856,71898,76882,84186,87031,92872,102875,102875
40,19745,19745,19745,20719,26307,30132,36643,40951,50603,56415,60516,64791,67932,72628,78081,85515,88603,94376,103338,104647
41,19614,19614,19614,20809,25445,32825,35979,40631,44658,50346,53574,59717,66834,71456,76434,82949,86115,92304,92821,101357
42,19576,19576,19576,20801,25869,32275,36006,44192,49325,50564,59699,63878,66959,72179,77269,83357,87105,93281,102069,102136
43,19416,19416,19416,20641,25838,31587,36223,43360,48409,54511,58432,63131,66424,72081,76572,82028,86565,91669,99635,100416
44,19386,19386,19386,20765,26316,31292,36241,42780,43640,54825,58679,63369,71108,73104,78215,83250,93296,93003,100188,102778
45,19444,19444,19444,20761,25744,31126,36515,42507,48850,53804,57879,62685,70174,72576,77510,82633,85917,91754,98333,101683
46,19529,19529,19529,21044,26486,31364,36388,42446,48581,49429,58060,63121,70477,72925,78153,83470,87041,93280,99803,103059
