frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,8802,19663,27457,34994,42302,50900,57309,64540,72628,77442,85616,90420,102730,111253,117678,123376,134539,143879,155186,168503
1,629,925,1307,1897,2463,2602,2706,2982,3083,3368,3388,3676,3666,3986,4034,4093,4335,4374,4796,4783
2,3243,3063,4220,5386,6863,7206,7733,8380,8753,9559,9700,10338,10244,11119,11068,11144,11854,11985,12986,12856
3,1387,1603,2383,3051,3432,3376,3327,3542,3876,3752,3777,4097,4084,4099,4115,4092,4393,4403,4310,4320
4,25351,29932,51381,60558,68542,63586,58613,64717,69680,66307,65891,63652,63036,62367,62157,62196,64706,65328,66390,65564
5,1951,2556,2755,3214,3677,3972,3964,4225,4507,4579,4507,4914,4898,4899,4939,4928,5284,5371,5350,5302
6,4117,5108,5228,6055,7164,7648,7676,8381,9080,9138,9014,9796,9813,9795,9825,9847,10637,10598,10784,10590
7,2132,2765,2957,3443,4053,4260,4227,4534,4969,4795,4855,5284,5298,5300,5253,5277,5790,5696,5703,5738
8,38050,55691,55109,61657,77818,74980,75636,83587,91043,88445,89728,88558,86823,87342,88483,87332,98067,98875,99491,99446
9,1990,2318,2799,3724,4283,4781,4854,5308,5616,5539,5565,6210,6126,6193,6080,6148,6626,6647,6754,6735
10,4477,5113,5887,7738,8998,9892,9734,10528,11483,11333,11291,12511,12415,12447,12392,12392,13265,13231,13299,13208
11,4447,5104,5873,7620,8861,9721,9546,10549,11405,11571,11607,12450,12477,12655,12570,12720,13379,13429,13570,13490
12,28760,69354,67994,93147,105013,117522,119033,129925,128641,127961,129619,145084,145701,145684,145083,145894,153238,153581,155590,156438
13,2351,3782,4099,5498,6429,7093,7030,8135,8208,8206,8887,9596,9736,9627,9621,9555,10482,10517,10498,10634
14,6830,10775,11961,16054,18439,20297,20448,23704,23890,23913,26133,28289,28581,28561,28884,28356,31969,31794,31848,32083
15,4347,6742,7129,9679,11808,12666,12870,15424,15315,15031,16755,17947,18118,17842,17858,18139,19423,19234,19765,19744
16,24021,56906,122179,174042,181085,191457,187649,206716,206383,209048,221774,236299,237498,237323,236456,237953,236404,237383,237511,236474
17,7615,13043,15747,23253,15356,19321,26227,29086,32049,37510,40047,41966,41964,41218,42869,46186,44703,46658,46668,49791
18,5005,8889,11049,15011,15878,18958,25109,27226,35644,46646,49933,54486,54871,54861,55172,59441,58799,59341,58267,64608
19,2982,5432,6858,9365,10194,12296,16163,17359,20782,24723,26731,28308,28686,28603,28169,30661,29846,30501,31484,33181
20,37935,80223,100425,124712,129344,135813,153150,162994,173147,184818,218780,237999,237312,239342,240521,239283,239597,237705,236543,270085
21,2828,4957,6962,9404,10977,8821,10075,12038,13960,17072,16777,19149,22217,27891,31265,33139,38386,38798,39299,43337
22,6794,12349,17255,24612,31071,22334,26816,34135,43772,50866,52066,56484,62349,74141,80785,91611,102177,101005,101792,111584
23,10784,23459,33651,47266,52721,44825,51147,55380,66535,70629,70707,75601,80635,91073,94788,107847,117812,116099,114517,125547
24,14661,22239,38717,50516,68882,84821,103878,135221,145639,197423,219465,217401,252134,290503,344594,400491,406993,402668,406579,474937
25,2684,4854,7706,10724,15178,14506,16777,18272,22306,19372,21594,25751,26232,27400,29768,32850,36363,35435,36261,39681
26,6468,10795,16603,21374,29686,40184,47776,50795,58981,53507,57604,69050,70095,73825,86303,94129,104528,103397,104343,114777
27,3573,5913,9590,11871,16173,20363,25431,26808,31068,28718,30964,35605,35773,39378,48426,52429,57173,57243,57619,65017
28,24949,47916,83713,125858,153833,175381,231515,252569,283034,254646,284628,322048,327324,377041,437755,438017,500500,498713,497590,591266
29,4828,8658,13554,18519,28000,23684,30133,38423,42534,46414,49280,51481,56011,61754,70001,74544,78885,79546,79255,92927
30,4793,9871,14045,17718,24248,28374,34715,39017,46102,58281,64506,76123,89066,90551,91145,99449,108463,119044,118932,118735
31,2717,5666,8079,10160,13936,15805,19012,20596,23570,27796,29847,34039,40944,40070,40848,43261,48343,54390,53588,52613
32,32757,66731,120272,183360,206501,229378,240342,258809,297835,346128,383673,437849,494729,497112,495351,493782,555978,641171,641591,648804
33,2007,3606,5122,6051,9707,13838,19922,25423,16236,20183,25134,28657,31447,31760,35221,37763,42406,45318,45425,55428
34,4798,8511,12702,14941,25073,39027,53959,63989,45814,53044,62487,74807,86790,88297,96871,106135,115692,129937,130599,144863
35,5216,9065,12703,14870,22974,31312,39095,45264,35270,39582,45743,53061,62608,62366,69263,74451,84382,94117,90416,105360
36,14175,31583,48145,75171,105442,151156,173603,206111,245512,268128,336735,387527,392557,452440,452635,515133,516389,589632,591343,591756
37,3008,5709,8906,9592,12122,18261,26449,30265,33074,26384,31184,35979,39489,43425,43487,52514,63539,69283,70868,68411
38,8121,15544,22432,23766,30085,48547,65468,76362,81638,64537,75892,95677,104418,115614,114608,141159,160161,157816,156422,157661
39,3923,8170,12068,13496,16452,23757,25573,29261,34095,30946,35266,46583,49018,55754,55415,70166,66129,66255,80592,80582
40,16375,33664,59574,87113,139935,174654,229958,286444,322931,288434,329813,439465,433878,511089,504046,596232,606579,608282,677737,679332
41,3927,7600,10233,11266,14234,21053,26459,33230,40819,48477,53106,53124,63026,76402,85384,93792,94690,104032,95022,92138
42,6663,13913,20064,21262,27088,42845,53956,58285,68981,68161,73694,94774,93355,80695,103807,113783,112797,124736,112920,142239
43,3616,7927,13434,14055,18303,27174,30052,34334,35791,39321,42211,42682,52788,45122,57404,55767,61544,69605,61418,76808
44,27970,52550,67162,103555,136465,157772,176614,202640,259740,289194,328104,386257,383734,390386,441638,447453,511054,594247,515288,599940
45,2436,4687,6839,7391,9567,14047,17766,20641,25513,32273,35891,32057,38487,43267,47549,51570,52777,61981,76537,75884
46,5508,10678,15635,16450,21273,34029,47150,54254,63885,81626,94403,81606,103593,114167,124411,142368,141751,153870,156788,174617
47,6382,12230,19477,20132,26065,39938,49159,55219,61820,78027,90900,78741,100105,105953,122288,122717,136347,133622,152236,146885
48,10775,19659,35840,47780,61988,74509,85435,102007,122602,137538,136101,193099,195564,225607,227522,265977,259633,325205,323741,387171
49,3281,6408,10395,11884,13870,19082,22623,22209,24765,32318,32385,28190,36019,39556,44059,43568,43598,48623,72422,65466
50,7605,14613,22656,30904,35641,48734,55142,57766,62311,81159,80411,69529,95600,105694,113877,113615,114512,127520,143834,158028
51,4216,7957,12871,17591,20479,25969,29516,31262,33960,41678,41391,37653,52595,57755,63884,63441,63838,72924,81062,90133
52,16140,32086,56441,71770,97958,123022,142795,216870,250356,289170,341030,291799,347995,402550,402815,475212,476363,479099,558274,560659
53,5264,9845,14404,20018,24214,26357,35176,36176,41714,56425,56490,52575,60283,63644,67642,66615,62896,66976,84565,80754
54,5366,10905,14679,18429,21134,25116,29191,31842,35193,43162,43084,50390,53254,57746,63971,74157,94062,93649,93126,102586
55,2703,5697,7725,9954,11349,13472,15240,17085,18379,22405,22629,25713,26799,28580,30328,35840,45598,45444,45925,50461
56,30950,58638,89909,129206,144534,162556,172924,183918,186150,212457,213599,248958,274967,277994,308663,351228,458750,460248,461087,462643
57,1896,3558,4796,5510,7087,8734,10282,11331,13776,17413,17460,17513,21130,21579,26811,27347,27396,28674,35787,35474
58,4409,7963,10749,12439,16142,20909,25015,27215,34137,46669,45977,46382,53690,54568,65721,64860,64700,70227,91507,88306
59,6675,12306,17640,21109,26955,34350,39176,40167,48005,59720,59281,59194,65246,66572,74921,75155,74822,79956,99499,100261
60,15116,29986,43450,59486,86047,123465,150570,183163,195392,248942,247397,249624,271814,273397,341594,340228,345596,347024,454345,453656
61,2140,4135,6877,8552,8608,9186,10017,10915,12870,16700,16270,16452,20109,20016,25572,22569,22906,25654,32325,31143
62,6124,11898,19418,23908,23569,25169,27314,28957,34521,47481,47246,46869,54127,53852,63695,57974,58050,63972,80838,74117
63,3475,6875,11076,14307,14485,15304,16530,17966,20587,27066,26925,26981,30587,30514,36284,32381,33665,35988,45094,41924
64,20303,36955,60140,98127,139873,151631,151040,161877,172598,202790,201351,202982,261872,264012,297289,264971,267836,297845,389282,336404
65,4707,10164,13469,14173,15634,18868,25857,28494,34090,35684,41757,44004,41951,44925,51025,53035,55132,64477,54325,63789
66,4555,8707,12766,15781,18736,22074,26091,30548,33185,41552,45287,51628,48346,52512,56275,61276,66576,72535,60898,79333
67,2882,5882,8183,10327,11859,13974,16250,18986,20558,24247,25861,29408,27465,29501,30629,32852,35706,38014,33293,40123
68,25676,48038,76387,124034,171992,179273,192265,212814,213018,241296,241527,304505,279301,302363,304972,333929,377112,375884,340510,429664
69,1810,3424,4943,5319,6151,7746,9035,9789,11526,13431,14735,15824,17012,18819,20593,20498,20592,22810,28406,25529
70,4805,8140,12003,12663,14896,18912,22247,24684,29043,34227,37972,42344,46291,50475,53680,52923,53732,57127,68794,63050
71,9102,15433,25442,27831,32471,39711,46145,50835,55393,61566,66331,70991,76500,77861,84177,81707,83468,85964,93887,88988
72,14204,29582,35167,47990,59757,74321,87111,110511,139546,150445,167662,196877,198351,230976,255783,257692,259935,255890,324983,290179
73,1780,3528,5915,7285,9032,11257,13366,14659,15744,18298,21873,21500,23768,24256,24086,27373,30532,34796,32059,37974
74,5637,10397,15332,20373,25769,32686,38559,40715,44104,52473,59731,58747,63487,64711,64255,70208,74793,87397,79473,99605
75,3088,6133,8866,12516,15655,19242,22776,24393,26356,31999,36108,36218,38248,38222,38928,41038,44758,51589,48652,61511
76,23645,45150,67116,85052,107107,131620,151012,150458,157372,171701,225609,227897,225021,227729,229283,260695,296951,351670,295599,406104
77,6087,11667,20500,26849,34998,37069,40770,47122,55159,61314,57238,60800,74125,76118,84616,84699,82899,84449,92740,93138
78,3348,7098,10180,13725,17381,21674,24785,26845,33889,36437,36467,40241,44182,52858,56801,60860,64644,64911,81401,70072
79,1538,3806,5582,7510,9504,11816,13541,14894,18856,20024,19887,21939,23601,27820,29426,30927,33093,32874,39261,35140
80,29412,47182,64656,89092,103842,122430,127774,135145,151992,161467,162438,164667,173153,188834,225324,249750,250578,253264,325485,287817
81,1733,3426,5269,7115,8900,10109,11753,13967,16459,17901,20678,23279,26373,28378,26343,28854,30856,33284,31217,40468
82,4133,7849,12460,17104,21436,25689,30308,36769,45572,50147,56645,60258,66199,70579,67660,71444,77440,83870,76794,105535
83,12936,23871,40248,53292,64181,69947,78945,88959,100178,105805,110766,113805,119774,131525,121695,128169,137357,147885,136401,172916
84,10787,21102,31018,39766,48377,58344,71624,71639,87564,102015,122027,138183,155104,164654,190066,202304,238430,239022,298324,266618
85,1682,2998,4255,5445,7096,8855,11553,13828,16270,19006,20463,21856,24257,26992,29580,30884,31667,33852,31227,36386
86,8375,16910,24482,31239,40421,47102,57426,56213,67250,75516,87979,96938,101324,109761,115284,122189,126956,132995,128405,144673
87,1974,3979,5727,7610,9848,12724,15977,15825,19718,22539,27083,30302,33346,35904,38426,41323,40925,43615,41450,52724
88,24816,42652,69885,106992,133277,154249,169237,169164,187544,200895,223851,261247,283999,314504,342577,351591,355489,409846,358039,463334
89,6366,15280,23429,26977,30963,35289,40371,45997,51666,55103,61904,62790,65809,74220,74463,79267,79885,85654,90383,90565
90,6790,14925,22759,28168,32333,36660,41747,50425,57274,61399,68138,69088,72759,77677,83355,89378,94561,98621,107808,108147
91,1939,3204,5031,6360,8622,9749,11219,14069,16898,18583,20741,20882,22411,23965,26306,28297,30610,32600,35034,35832
92,20933,42094,63041,86679,112187,121476,152058,170892,179162,193266,200734,203172,214835,214208,224544,241195,242622,280845,300657,303754
93,1660,3696,5810,6810,7425,9178,9906,10587,12496,15020,16260,17886,20545,22884,25070,27786,31267,28597,33245,33710
94,4451,8933,14005,15951,17325,21390,23534,25850,30045,35941,40074,44779,52441,56502,59284,64158,69444,65496,75547,75856
95,12075,25388,39400,45335,48428,57863,61827,66018,72548,80954,86242,91828,99966,104035,108196,114467,119356,115394,127843,127335
96,10934,21072,29026,37712,46495,61235,75787,75650,100569,130912,150180,162940,183623,203776,222572,258190,281802,316745,355363,357768
97,1582,3292,4920,5302,6230,8189,9627,11671,13385,14741,17365,18398,20220,22148,24727,24488,24891,24877,24787,27457
98,8831,18003,25446,32700,39651,50103,57401,57320,67774,76425,87026,90473,95535,100066,105724,106983,107303,108721,108724,114817
99,1973,3889,6284,8302,10296,14787,17567,17920,21512,25539,29450,30870,32928,34649,37959,37171,37555,39195,38205,43308
100,23639,44262,58799,89318,119313,130606,144786,145339,162500,172054,185144,219038,244287,242448,276729,274506,278564,278834,281207,315634
101,7367,17346,24607,29896,33771,38350,43469,48634,55966,61766,65888,66141,70616,74784,75667,80878,85721,89572,93884,93337
102,7025,16119,24187,29424,33338,40212,45816,51111,58988,65300,73911,74346,74377,85073,86284,94749,98629,103299,114979,114999
103,1578,3119,4573,6210,7864,9887,11919,13961,16544,18692,21858,21817,21580,26196,25865,29367,32285,33713,39076,39018
104,24635,43103,62303,75298,85382,99770,106150,111158,126240,132431,141116,141899,142107,163166,165805,198194,223671,220201,296089,289755
105,1769,3895,6191,6539,7642,9669,12360,14527,17207,20503,21885,22210,27850,30502,32655,32316,35890,35309,38305,42012
106,4266,8366,14179,14858,17542,21925,28814,34863,42558,49114,52943,53997,61150,65956,72209,72742,78756,78268,90290,97970
107,13203,27532,43466,46519,53126,62721,73228,81252,92492,99513,103843,104495,113955,119516,125590,126338,135086,135134,151686,163378
108,9874,18856,27494,35031,42082,50303,53504,65704,73962,85767,99935,112126,127060,147003,159026,193034,217880,248929,250256,249266
109,1732,3583,5231,6049,7360,9605,12283,15136,18432,21265,24457,27657,32551,35209,36923,37067,40194,39769,43999,43116
110,8940,17709,26400,33956,40276,48045,50917,60500,68198,77221,87813,95627,104607,117328,124846,126833,141850,143153,152632,152068
111,1859,3684,5797,7674,10476,13214,14356,18247,20855,24509,28669,31469,36672,41902,44523,45307,56494,56957,60907,62187
112,22873,38726,55414,76258,98101,110975,107435,122297,142970,150807,165457,219948,245504,292323,341644,346535,400552,402478,401093,403336
113,6508,16253,24242,27615,33734,40819,45653,55488,61598,65348,69374,66257,70356,71218,75985,76077,76333,82030,86727,86717
114,7227,16618,24295,31483,38238,43304,51029,58434,61460,68829,73480,74382,79926,80245,86275,86797,91676,96037,104717,110747
115,1749,3590,5494,8025,10419,12074,15009,17338,20387,23963,25516,26173,28410,27856,30041,30043,32514,34400,37975,41866
116,21780,37074,54903,70754,86527,107590,121454,127563,136174,155647,156693,159222,170300,172012,185762,186217,187146,222653,250280,277911
117,1838,4228,6033,6971,8651,10670,13192,15389,17572,19021,22629,25296,27645,30967,32895,32750,32875,35663,38859,38675
118,4426,9688,14342,16466,20746,25730,32749,39084,48698,52649,60053,64268,69367,74835,79234,79741,79905,87517,100975,102556
119,12610,27851,38745,44689,53254,63093,73437,82378,92920,97385,105245,109839,115338,121190,127677,126965,127060,136259,152526,155139
120,9977,19135,28032,35815,45881,55274,58844,73739,85494,111361,137976,156214,174856,188772,202243,252576,276504,276249,280821,314364
121,1329,3369,5082,5602,6876,9201,11721,14502,17030,19300,19147,20712,22384,24542,27651,24797,28393,30592,34063,33259
122,8759,17992,26567,34021,40689,51384,54158,64093,71736,80494,91573,95935,99584,104223,110052,107055,112665,119572,126059,127333
123,1992,4039,6021,7871,10312,12633,14981,18699,21276,24750,28761,29758,31507,34351,35765,35080,38390,40642,43588,43488
124,20820,37635,55968,72208,101950,124704,134885,152180,178384,191158,203978,240765,263837,268150,293748,271037,300046,343369,345105,343375
125,6577,16815,23155,28032,33725,40865,45994,48601,51649,58804,62065,62230,66017,69751,74299,79359,79177,79599,84879,89847
126,7244,15805,25059,31820,38572,43536,49295,52330,59276,63211,70074,70340,75010,85502,85623,97009,100673,101239,110363,117021
127,1224,3437,5110,7438,9258,10766,12586,15017,17638,19333,22773,22086,23875,27998,28245,33262,34898,34877,39122,41731
128,21279,36074,53510,68660,83092,90443,101190,114144,122562,129900,139790,139729,151332,161695,163058,176127,210052,212236,236430,268690
129,1802,4065,5251,6537,7744,9836,12249,14332,17055,18486,21521,23349,25664,28013,31242,34442,34678,37043,40872,40410
130,4339,8527,11135,13676,15929,19493,25062,28857,34964,38835,47503,50562,54318,57721,62551,67902,68442,74307,80860,80844
131,12722,25868,33954,41709,46838,55270,65926,72444,81017,85723,96385,99298,103756,108745,113673,119356,120652,127033,133553,134697
132,8630,16987,25060,31657,38218,48503,53913,65010,72964,83726,97187,107071,120010,136521,147615,181099,205896,236404,237292,275348
133,1580,3099,4120,4979,6193,7638,10670,13658,16391,18726,20653,24417,30055,32720,35127,38991,38604,41810,45641,45642
