frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,26872,41485,50902,65366,77227,95730,108062,122113,138220,154336,169590,188160,192239,212857,235333,236513,265418,267771,297493,301295
1,21238,22179,32719,47140,57572,63382,74432,82455,89345,100188,109962,123644,140704,139236,154116,155731,169737,170802,188662,189697
2,21138,21535,32168,45189,51769,63073,68727,82500,89476,100236,110650,123725,139484,140700,154547,159514,171237,191509,189910,212268
3,21414,21468,31676,43595,56663,63155,69905,82240,90538,100970,111501,123023,137879,142036,153926,172604,169998,173881,188974,209925
4,21452,21511,31695,38694,50597,63638,71181,83610,92857,103449,114426,125588,142372,145791,157146,174433,174433,195279,194353,215547
5,21377,21377,31263,43927,50809,63104,75105,82263,92131,101997,112060,109657,122624,143722,153106,156390,171619,174477,189924,188842
6,21565,21565,31337,39114,51739,63568,70803,82978,93140,103699,112690,126974,138944,145563,154308,172504,173869,194308,194091,211015
7,21392,21392,31099,44330,51328,62388,74454,82139,92609,102373,111714,124418,136321,140559,152921,168336,171679,189022,190585,206938
8,21351,21351,30960,38737,51525,62533,73967,82657,92567,102613,112366,124487,133639,155900,153696,168418,174532,190181,194889,209749
9,21194,21194,31036,43354,55369,61020,72319,80047,89779,98718,108267,119136,126223,137380,146633,159417,165457,178538,183684,195720
10,20878,20878,30890,42396,49285,60464,71560,85404,97114,105912,116961,116592,127834,146977,158086,159088,178913,178772,198320,209392
11,20712,20712,30549,41616,53943,65021,71405,83359,94599,103378,114416,126580,140138,143636,153881,156629,173402,188457,195808,201979
12,20592,20592,30798,41237,52876,63763,71004,82446,93499,102677,112989,133001,137203,143923,153923,171096,173892,188383,208034,204909
13,20207,20207,30867,40950,51751,62423,71076,81502,91820,100510,110352,127492,134418,139985,150721,165278,181612,181382,196272,197134
14,19870,19870,30604,40685,51070,62396,74968,81595,91381,108602,122189,119874,133066,150713,162662,165710,181246,183938,196330,218524
15,19679,19679,33614,40879,50875,61657,73323,81609,90599,105988,117288,117442,131041,147152,158295,161251,176076,179540,192786,210510
16,19826,19910,32375,41224,51561,62018,73693,88980,98148,107924,124618,136131,145671,148726,161500,166442,180680,198333,221367,215229
