frame_index,5Mbps,10Mbps,15Mbps,20Mbps,25Mbps,30Mbps,35Mbps,40Mbps,45Mbps,50Mbps,55Mbps,60Mbps,65Mbps,70Mbps,75Mbps,80Mbps,85Mbps,90Mbps,95Mbps,100Mbps
0,11849,16793,19594,26571,28774,29155,33073,35741,40372,44137,49196,52761,52761,59237,64748,66008,73396,73645,81178,81534
1,10083,12888,18511,24960,31798,36516,40333,51269,52761,57623,66897,72686,74293,80319,87378,89542,91673,99746,107210,114414
2,10119,11484,17229,23963,30634,37194,42187,48641,53544,57499,63563,68707,71528,78068,86680,93758,98104,98234,107144,107652
3,10175,10819,15362,22889,29814,33326,40380,43389,51236,55581,61126,61968,69710,76218,81999,83144,91585,94975,103260,104577
4,10148,10674,16801,22521,27119,33296,39558,43495,48082,56617,62806,68928,70375,78548,86550,88667,97861,98664,110932,128200
5,10174,10527,14794,20129,26686,32827,35982,42346,46683,50742,54861,60969,67980,67186,73981,81510,81510,88366,89148,88317
6,10290,10610,15411,22157,26401,32894,36339,42577,46990,51483,61334,61805,68246,75705,74954,83466,91158,93082,103766,116471
7,10188,10400,15411,20153,26220,32420,36150,42481,47034,51337,60326,61199,67871,73931,75816,82559,89326,91491,99833,99833
8,10386,10451,15995,20666,26668,32689,36848,43317,47586,52703,62109,63622,70290,78975,81553,87165,95439,99210,110339,111043
9,10208,10376,14418,22042,26199,29217,36276,42495,46334,51672,54457,60956,67076,66721,74347,82486,82005,86686,88588,89240
10,10191,10428,16345,19893,25948,29473,36053,42411,46824,51305,60278,61217,66987,74522,82463,82857,89697,95480,101241,114452
11,10148,10315,16617,20093,25935,29715,38321,42016,46489,51233,53750,61419,66495,66495,80794,81951,88055,93968,98398,98398
12,10166,10531,15353,22138,26130,32917,36043,42509,47102,55936,61018,68139,68330,77513,84545,85621,95432,107137,105317,121350
13,10074,10263,15060,19870,25746,32330,35523,41464,46111,50635,53359,59776,66255,72734,72429,80472,80358,88151,86713,95067
14,10184,10486,16516,21792,25728,32040,37908,41368,49635,50640,59332,65458,66499,73110,80597,81103,88172,98670,98670,99068
15,10080,10354,14929,19645,25621,31399,37476,40859,48857,53868,58731,64695,66274,72330,79264,81157,87598,89075,97208,97194
16,10047,10339,16323,21564,25729,31558,37695,41235,49332,54399,59343,66014,67985,74319,82047,93009,92722,104619,119257,120837
